compound_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,study_type,primary_phase,overall_status,lead_sponsor,sponsor_class,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL1200659,ENALAPRIL MALEATE,['ENALAPRIL MALEATE'],CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,CHEMBL1200659,success,492.53,1.60,2.0,5.0,9.0,95.94,1.0,27.0,0,,,3.67,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415895,,,
CHEMBL_CHEMBL1200398,BUTOCONAZOLE NITRATE,['BUTOCONAZOLE NITRATE'],Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,CHEMBL1200398,success,474.80,6.64,0.0,3.0,7.0,17.82,3.0,25.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415371,,,
CHEMBL_CHEMBL960,LEFLUNOMIDE,['LEFLUNOMIDE'],Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CHEMBL960,success,270.21,3.25,1.0,3.0,2.0,55.13,2.0,19.0,0,,,13.72,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676577,,,
CHEMBL_CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,['PHENMETRAZINE HYDROCHLORIDE'],CC1NCCOC1c1ccccc1.Cl,CHEMBL1200483,success,213.71,1.74,1.0,2.0,1.0,21.26,1.0,13.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415559,,,
CHEMBL_CHEMBL58510,CHLOROQUINE PHOSPHATE,['CHLOROQUINE PHOSPHATE'],CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,CHEMBL58510,success,515.87,4.81,1.0,3.0,8.0,28.16,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676543,,,
CHEMBL_CHEMBL1263,SALMETEROL,['SALMETEROL'],OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,CHEMBL1263,success,415.57,4.11,4.0,5.0,16.0,81.95,2.0,30.0,0,,,10.12,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677618,,,
CHEMBL_CHEMBL521,IBUPROFEN,['IBUPROFEN'],CC(C)Cc1ccc(C(C)C(=O)O)cc1,CHEMBL521,success,206.28,3.07,1.0,1.0,4.0,37.30,1.0,15.0,0,,,4.85,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674725,,,
CHEMBL_CHEMBL1279,FROVATRIPTAN,['FROVATRIPTAN'],CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CHEMBL1279,success,243.31,1.34,3.0,2.0,2.0,70.91,2.0,18.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677647,,,
CHEMBL_CHEMBL1732,DIHYDROERGOTAMINE,['DIHYDROERGOTAMINE'],CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CHEMBL1732,success,583.69,2.08,3.0,6.0,4.0,118.21,3.0,43.0,0,,,9.69,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414688,,,
CHEMBL_CHEMBL1233877,KRYPTON,['KRYPTON'],[Kr],CHEMBL1233877,success,83.80,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350166,,,
CHEMBL_CHEMBL4650319,MOBOCERTINIB,['MOBOCERTINIB'],C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4650319,success,585.71,5.08,2.0,10.0,12.0,113.85,4.0,43.0,0,,,12.78,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283360,,,
CHEMBL_CHEMBL16080,TRICHLOROETHANE,['TRICHLOROETHANE'],CC(Cl)(Cl)Cl,CHEMBL16080,success,133.41,2.38,0.0,0.0,0.0,0.00,0.0,5.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675005,,,
CHEMBL_CHEMBL3989640,MAGNESIUM GLUCONATE,['MAGNESIUM GLUCONATE'],O.O.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Mg+2],CHEMBL3989640,success,450.63,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282801,,,
CHEMBL_CHEMBL1486,TENOFOVIR DISOPROXIL FUMARATE,['TENOFOVIR DISOPROXIL FUMARATE'],CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)/C=C/C(=O)O,CHEMBL1486,success,635.52,3.04,1.0,15.0,13.0,185.44,2.0,35.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413574,,,
CHEMBL_CHEMBL398707,HYDROMORPHONE,['HYDROMORPHONE'],CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,CHEMBL398707,success,285.34,1.63,1.0,4.0,0.0,49.77,1.0,21.0,0,,,10.11,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413649,,,
CHEMBL_CHEMBL2107825,TENOFOVIR ALAFENAMIDE,['TENOFOVIR ALAFENAMIDE'],CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,CHEMBL2107825,success,476.47,2.97,2.0,10.0,11.0,143.48,3.0,33.0,0,,,11.36,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281571,,,
CHEMBL_CHEMBL2368924,DOLASETRON MESYLATE,['DOLASETRON MESYLATE'],CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,CHEMBL2368924,success,438.50,2.52,1.0,4.0,2.0,62.40,2.0,24.0,0,,,12.18,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281997,,,
CHEMBL_CHEMBL1619528,PIPENZOLATE,['PIPENZOLATE'],CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,CHEMBL1619528,success,354.47,3.09,1.0,3.0,5.0,46.53,2.0,26.0,0,,,11.05,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350724,,,
CHEMBL_CHEMBL1076903,VARENICLINE,['VARENICLINE'],c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,CHEMBL1076903,success,211.27,1.80,1.0,3.0,0.0,37.81,2.0,16.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414926,,,
CHEMBL_CHEMBL863,CYSTEINE,['CYSTEINE'],N[C@@H](CS)C(=O)O,CHEMBL863,success,121.16,-0.67,3.0,3.0,2.0,63.32,0.0,7.0,0,,,2.35,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676189,,,
CHEMBL_CHEMBL1742424,CELIPROLOL HYDROCHLORIDE,['CELIPROLOL HYDROCHLORIDE'],CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl,CHEMBL1742424,success,415.96,2.89,3.0,5.0,9.0,90.90,1.0,27.0,0,,,13.55,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350929,,,
CHEMBL_CHEMBL1185568,DITHIAZANINE,['DITHIAZANINE'],CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,CHEMBL1185568,success,391.59,6.25,0.0,3.0,5.0,7.12,3.0,27.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415113,,,
CHEMBL_CHEMBL3989933,ETRASIMOD ARGININE,['ETRASIMOD ARGININE'],N=C(N)NCCC[C@@H](N)C(=O)O.O=C(O)C[C@H]1CCc2c1[nH]c1ccc(OCc3ccc(C4CCCC4)c(C(F)(F)F)c3)cc21,CHEMBL3989933,success,631.70,6.93,2.0,2.0,6.0,62.32,3.0,33.0,0,,,4.26,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283002,,,
CHEMBL_CHEMBL846,CALCITRIOL,['CALCITRIOL'],C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CHEMBL846,success,416.65,5.70,3.0,3.0,6.0,60.69,0.0,30.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676110,,,
CHEMBL_CHEMBL81,RALOXIFENE,['RALOXIFENE'],O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CHEMBL81,success,473.59,6.08,2.0,6.0,7.0,70.00,4.0,34.0,0,,,8.89,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674547,,,
CHEMBL_CHEMBL1200799,TRAVOPROST,['TRAVOPROST'],CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,CHEMBL1200799,success,500.55,4.43,3.0,6.0,12.0,96.22,1.0,35.0,0,,,13.95,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416187,,,
CHEMBL_CHEMBL1411979,METHAPYRILENE,['METHAPYRILENE'],CN(C)CCN(Cc1cccs1)c1ccccn1,CHEMBL1411979,success,261.39,2.71,0.0,4.0,6.0,19.37,2.0,18.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350486,,,
CHEMBL_CHEMBL443605,HEXYLRESORCINOL,['HEXYLRESORCINOL'],CCCCCCc1ccc(O)cc1O,CHEMBL443605,success,194.27,3.22,2.0,2.0,5.0,40.46,1.0,14.0,0,,,9.55,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414227,,,
CHEMBL_CHEMBL1201033,IPODATE SODIUM,['IPODATE SODIUM'],CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+],CHEMBL1201033,success,619.94,3.74,1.0,2.0,5.0,52.90,1.0,19.0,0,,,1.99,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349203,,,
CHEMBL_CHEMBL19019,NALTREXONE,['NALTREXONE'],O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CHEMBL19019,success,341.41,1.53,2.0,5.0,2.0,70.00,1.0,25.0,0,,,10.11,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675144,,,
CHEMBL_CHEMBL1200400,AZATHIOPRINE SODIUM,['AZATHIOPRINE SODIUM'],Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12.[Na+],CHEMBL1200400,success,299.25,1.15,1.0,8.0,3.0,115.42,3.0,19.0,0,,,9.84,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415377,,,
CHEMBL_CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,['DICYCLOMINE HYDROCHLORIDE'],CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,CHEMBL1200479,success,345.96,4.40,0.0,3.0,7.0,29.54,0.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415552,,,
CHEMBL_CHEMBL533,IBUTILIDE,['IBUTILIDE'],CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,CHEMBL533,success,384.59,4.16,2.0,4.0,14.0,69.64,1.0,26.0,0,,,9.72,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674768,,,
CHEMBL_CHEMBL1449676,ORNIDAZOLE,['ORNIDAZOLE'],Cc1ncc([N+](=O)[O-])n1CC(O)CCl,CHEMBL1449676,success,219.63,0.70,1.0,5.0,4.0,81.19,1.0,14.0,0,,,13.86,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350523,,,
CHEMBL_CHEMBL2218917,CEVIMELINE HYDROCHLORIDE,['CEVIMELINE HYDROCHLORIDE'],CC1OC2(CS1)CN1CCC2CC1.Cl.O,CHEMBL2218917,success,253.79,1.56,0.0,3.0,0.0,12.47,0.0,13.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281815,,,
CHEMBL_CHEMBL539697,DABIGATRAN ETEXILATE,['DABIGATRAN ETEXILATE'],CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,CHEMBL539697,success,627.75,5.81,3.0,10.0,15.0,151.53,4.0,46.0,0,,,10.17,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414700,,,
CHEMBL_CHEMBL1205,NELFINAVIR MESYLATE,['NELFINAVIR MESYLATE'],CS(=O)(=O)O.Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL1205,success,663.90,4.75,4.0,6.0,9.0,101.90,2.0,40.0,0,,,9.32,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677473,,,
CHEMBL_CHEMBL3989401,PAMIDRONATE DISODIUM,['PAMIDRONATE DISODIUM'],NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.O.O.O.O.O.[Na+].[Na+],CHEMBL3989401,success,369.11,-1.66,6.0,4.0,4.0,161.31,0.0,13.0,0,,,0.67,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282673,,,
CHEMBL_CHEMBL1229,OSELTAMIVIR,['OSELTAMIVIR'],CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,success,312.41,1.29,2.0,5.0,7.0,90.65,0.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677532,,,
CHEMBL_CHEMBL2103795,AZILSARTAN KAMEDOXOMIL,['AZILSARTAN KAMEDOXOMIL'],CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1.[K+],CHEMBL2103795,success,606.63,4.71,1.0,11.0,9.0,155.59,6.0,42.0,0,,,5.91,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351350,,,
CHEMBL_CHEMBL3833332,ALUMINUM SULFATE,['ALUMINUM SULFATE'],O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],CHEMBL3833332,success,360.17,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282597,,,
CHEMBL_CHEMBL30,CIMETIDINE,['CIMETIDINE'],CN/C(=N\CCSCc1nc[nH]c1C)NC#N,CHEMBL30,success,252.35,0.60,3.0,4.0,5.0,88.89,1.0,17.0,0,,,13.38,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674191,,,
CHEMBL_CHEMBL4297378,DURLOBACTAM SODIUM,['DURLOBACTAM SODIUM'],CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],CHEMBL4297378,success,299.24,-1.36,2.0,5.0,3.0,130.24,0.0,18.0,0,,,-1.94,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283137,,,
CHEMBL_CHEMBL178803,BLONANSERIN,['BLONANSERIN'],CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,CHEMBL178803,success,367.51,4.69,0.0,3.0,3.0,19.37,2.0,27.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.412879,,,
CHEMBL_CHEMBL3622821,UPADACITINIB,['UPADACITINIB'],CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,CHEMBL3622821,success,380.37,2.91,2.0,4.0,3.0,78.32,3.0,27.0,0,,,13.99,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282478,,,
CHEMBL_CHEMBL1395,METHYLTESTOSTERONE,['METHYLTESTOSTERONE'],C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1395,success,302.46,4.27,1.0,2.0,0.0,37.30,0.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413075,,,
CHEMBL_CHEMBL790,CHLORHEXIDINE,['CHLORHEXIDINE'],N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,CHEMBL790,success,505.46,4.18,10.0,4.0,9.0,167.58,2.0,34.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675883,,,
CHEMBL_CHEMBL3391662,PARITAPREVIR,['PARITAPREVIR'],Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,CHEMBL3391662,success,765.89,3.64,3.0,10.0,7.0,189.65,4.0,55.0,0,,,3.77,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282338,,,
CHEMBL_CHEMBL505,CHLORPHENIRAMINE,['CHLORPHENIRAMINE'],CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,CHEMBL505,success,274.80,3.82,0.0,2.0,5.0,16.13,2.0,19.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674673,,,
CHEMBL_CHEMBL1182833,MIVACURIUM,['MIVACURIUM'],COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,CHEMBL1182833,success,1029.28,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415097,,,
CHEMBL_CHEMBL3989858,MAGNESIUM ACETATE TETRAHYDRATE,['MAGNESIUM ACETATE TETRAHYDRATE'],CC(=O)[O-].CC(=O)[O-].O.O.O.O.[Mg+2],CHEMBL3989858,success,214.45,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282941,,,
CHEMBL_CHEMBL773,GLYCINE,['GLYCINE'],NCC(=O)O,CHEMBL773,success,75.07,-0.97,2.0,2.0,1.0,63.32,0.0,5.0,0,,,2.31,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675821,,,
CHEMBL_CHEMBL609,TRIENTINE,['TRIENTINE'],NCCNCCNCCN,CHEMBL609,success,146.24,-1.92,4.0,4.0,7.0,76.10,0.0,10.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675196,,,
CHEMBL_CHEMBL2105941,AMOBARBITAL SODIUM,['AMOBARBITAL SODIUM'],CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],CHEMBL2105941,success,248.26,1.18,2.0,3.0,4.0,75.27,0.0,16.0,0,,,7.48,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351679,,,
CHEMBL_CHEMBL284348,DALFAMPRIDINE,['DALFAMPRIDINE'],Nc1ccncc1,CHEMBL284348,success,94.12,0.66,1.0,2.0,0.0,38.91,1.0,7.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675541,,,
CHEMBL_CHEMBL443,SULFAMETHOXAZOLE,['SULFAMETHOXAZOLE'],Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CHEMBL443,success,253.28,1.37,2.0,5.0,3.0,98.22,2.0,17.0,0,,,6.16,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674282,,,
CHEMBL_CHEMBL2103802,DAPAGLIFLOZIN PROPANEDIOL,['DAPAGLIFLOZIN PROPANEDIOL'],CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1.C[C@H](O)CO.O,CHEMBL2103802,success,502.99,1.84,4.0,6.0,6.0,99.38,2.0,28.0,0,,,12.57,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351354,,,
CHEMBL_CHEMBL1259,METOCURINE,['METOCURINE'],COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,CHEMBL1259,success,652.83,7.45,0.0,6.0,4.0,55.38,4.0,48.0,0,,,12.99,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677606,,,
