chembl_id,canonical_smiles,primary_drug,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,tox_data_sources
CHEMBL456,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,ETHACRYNIC ACID,303.14,3.61,1.0,3.0,6.0,63.6,1.0,19.0,0,,,,,medium,,,,medium,,low,medium,,[]
CHEMBL267744,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,TICRYNAFEN,331.18,3.75,1.0,4.0,5.0,63.6,2.0,20.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,GEMFIBROZIL,250.34,3.57,1.0,2.0,6.0,46.53,1.0,18.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,MELATONIN,232.28,1.86,2.0,2.0,4.0,54.12,2.0,17.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL8085,NCCCC[C@H](N)C(=O)O,LYSINE,146.19,-0.47,3.0,3.0,5.0,89.34,0.0,10.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,ONDANSETRON,293.37,3.13,0.0,4.0,2.0,39.82,3.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,ONDANSETRON,293.37,3.13,0.0,4.0,2.0,39.82,3.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL57242,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,AZILSARTAN,456.46,4.19,2.0,7.0,7.0,123.24,5.0,34.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL57242,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,AZILSARTAN,456.46,4.19,2.0,7.0,7.0,123.24,5.0,34.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL298406,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,ECOPIPAM,313.83,3.98,1.0,2.0,0.0,23.47,2.0,22.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL56900,c1ccc(Cn2c(N3CCNCC3)nc3ccccc32)cc1,LERISETRON,292.39,2.49,1.0,4.0,3.0,33.09,3.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL58061,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CO-TRIMOXAZOLE,543.61,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,ENCLOMIPHENE,405.97,6.56,0.0,2.0,9.0,12.47,3.0,29.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL60889,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,MOSAPRIDE,421.9,3.09,2.0,5.0,7.0,76.82,2.0,29.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL61780,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,TEZOSENTAN,605.64,3.21,3.0,13.0,12.0,200.11,5.0,43.0,0,,,,,medium,,,,medium,,high,medium,,[]
CHEMBL64130,CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O,NAPABUCASIN,240.21,2.26,0.0,4.0,1.0,64.35,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL65567,CN1CC(=O)NC1=N,CREATININE,113.12,-1.02,2.0,2.0,0.0,56.19,0.0,8.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL291657,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,CRINECERFONT,483.05,7.52,0.0,4.0,8.0,25.36,3.0,33.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL66092,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,LAQUINIMOD,356.81,3.56,1.0,4.0,3.0,62.54,3.0,25.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL67279,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,TALABOSTAT,214.07,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL67279,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,TALABOSTAT,214.07,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL68117,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,VOSAROXIN,401.45,0.96,2.0,9.0,5.0,109.58,3.0,28.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,RESVERATROL,228.25,2.97,3.0,3.0,2.0,60.69,2.0,17.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,RESVERATROL,228.25,2.97,3.0,3.0,2.0,60.69,2.0,17.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL68055,CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21,ACOLBIFENE,457.57,6.03,2.0,5.0,6.0,62.16,3.0,34.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL303933,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,PIPERAQUINE,535.52,5.42,0.0,6.0,6.0,38.74,4.0,37.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL69308,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,PELUBIPROFEN,258.32,3.4,1.0,2.0,3.0,54.37,1.0,19.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL69308,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,PELUBIPROFEN,258.32,3.4,1.0,2.0,3.0,54.37,1.0,19.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL71263,Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C,VADIMEZAN,282.3,3.19,1.0,3.0,2.0,67.51,3.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL70663,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,DAPIVIRINE,329.41,4.76,2.0,5.0,4.0,73.63,3.0,25.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL308148,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,SAREDUTANT,552.55,6.37,1.0,3.0,9.0,52.65,3.0,38.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CANDESARTAN,440.46,4.03,2.0,7.0,7.0,118.81,5.0,33.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CANDESARTAN,440.46,4.03,2.0,7.0,7.0,118.81,5.0,33.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL166,Nc1nc(N)nc(Nc2ccc([As]3SCC(CO)S3)cc2)n1,MELARSOPROL,398.35,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL74415,CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,CANNABINOL,310.44,5.73,1.0,2.0,4.0,29.46,2.0,23.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL75094,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,PRINOMASTAT,423.52,2.26,2.0,7.0,5.0,108.83,2.0,28.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL74355,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,VOLINANSERIN,373.47,3.83,1.0,4.0,7.0,41.93,2.0,27.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL73822,Cn1c(/C=C/CO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,APAZIQUONE,288.3,0.1,2.0,6.0,4.0,82.54,1.0,21.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL77921,Cc1cccc(C(C)c2c[nH]cn2)c1C,MEDETOMIDINE,200.28,3.18,1.0,1.0,2.0,28.68,2.0,15.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL76688,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,SIVELESTAT,434.47,2.25,3.0,6.0,7.0,138.87,2.0,30.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL75124,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,NONIVAMIDE,293.41,3.77,2.0,3.0,10.0,58.56,1.0,21.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL80386,CCNCC[C@H](O)CNCCCCNC[C@@H](O)CCNCC,IVOSPEMIN,318.51,-0.33,6.0,6.0,17.0,88.58,0.0,22.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL77305,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,RUBITECAN,393.36,1.99,1.0,8.0,2.0,124.56,3.0,29.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL80830,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,BUCILLAMINE,223.32,0.19,4.0,4.0,4.0,66.4,0.0,13.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL82301,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,VICRIVIROC,533.64,4.5,0.0,6.0,6.0,61.8,2.0,38.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL310671,O=C1NS(=O)(=O)c2ccccc21,SACCHARIN,183.19,0.12,1.0,3.0,0.0,63.24,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL312443,Oc1noc2c1CCNC2,GABOXADOL,140.14,0.03,2.0,4.0,0.0,58.29,1.0,10.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL84158,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,TIAPRIDE,328.43,1.17,1.0,5.0,8.0,75.71,1.0,22.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL82202,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,PYRIDOXAL PHOSPHATE ANHYDROUS,247.14,0.52,3.0,5.0,4.0,116.95,1.0,16.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL85164,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1.CS(=O)(=O)O,CAMOSTAT MESILATE,494.53,1.39,3.0,6.0,7.0,134.81,2.0,29.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL85398,O=C1CSC(=O)N1,THIAZOLIDINEDIONE,117.13,-0.03,1.0,3.0,0.0,46.17,0.0,7.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL83626,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,SUCCINOBUCOL,616.93,9.97,2.0,6.0,8.0,83.83,2.0,42.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL87563,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,GABEXATE,321.38,1.81,3.0,5.0,9.0,114.5,1.0,23.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1067,NC(=O)N1c2ccccc2CC(O)c2ccccc21,LICARBAZEPINE,254.29,2.49,2.0,2.0,0.0,66.56,2.0,19.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL313006,CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,DALCETRAPIB,389.61,6.68,1.0,3.0,8.0,46.17,1.0,27.0,0,,,,,medium,,,,medium,,low,medium,,[]
CHEMBL313971,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,ZUCAPSAICIN,305.42,3.79,2.0,3.0,9.0,58.56,1.0,22.0,0,,,,,medium,,,,medium,,low,medium,,[]
CHEMBL88712,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,VELIFLAPON,361.44,5.17,1.0,3.0,6.0,59.42,3.0,27.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL91829,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,RUBOXISTAURIN,468.56,3.51,1.0,6.0,2.0,68.5,4.0,35.0,0,,,,,medium,,,,medium,,high,medium,,[]
CHEMBL93298,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,AROTINOLOL,371.55,2.81,3.0,7.0,7.0,88.24,2.0,23.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL94657,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,PATUPILONE,507.69,4.48,2.0,8.0,2.0,109.25,1.0,35.0,0,,,,,medium,,,,high,,low,medium,,[]
CHEMBL96783,OC[C@@H](O)[C@H](O)[C@@H](O)CO,XYLITOL,152.15,-2.95,5.0,5.0,4.0,101.15,0.0,10.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1114,Cn1cnc2c1c(=O)[nH]c(=O)n2C,THEOBROMINE,180.17,-1.04,1.0,5.0,0.0,72.68,2.0,13.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL95431,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,CARBOXYAMIDOTRIAZOLE,424.68,3.2,2.0,6.0,5.0,116.89,3.0,27.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL329091,Nc1ncc2ncn(CC3(OCP(=O)(O)O)CC3)c2n1,BESIFOVIR,299.23,0.09,3.0,7.0,5.0,136.38,2.0,20.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL95606,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,CYTIDINE,243.22,-2.56,4.0,8.0,2.0,130.83,1.0,17.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL100259,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,URIDINE,244.2,-2.85,4.0,7.0,2.0,124.78,1.0,17.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,VATALANIB,346.82,5.01,1.0,4.0,4.0,50.7,4.0,25.0,0,,,,,medium,,,,medium,,high,medium,,[]
CHEMBL319669,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1,PAFURAMIDINE,364.41,3.57,4.0,5.0,6.0,103.36,3.0,27.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL102970,Cc1ncc(CO)c(C=O)c1O,PYRIDOXAL,167.16,0.4,2.0,4.0,2.0,70.42,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1130,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,DOXIFLURIDINE,246.19,-1.69,3.0,6.0,1.0,104.55,1.0,17.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL110094,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,MELITRACEN,291.44,4.71,0.0,1.0,3.0,3.24,2.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL108030,CCCCCCCCCCC(=O)O,UNDECANOATE,186.29,3.6,1.0,1.0,9.0,37.3,0.0,13.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL108821,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,SITAFLOXACIN ANHYDROUS,409.82,2.7,2.0,5.0,3.0,88.56,2.0,28.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL415324,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,TRANILAST,327.34,3.05,2.0,4.0,6.0,84.86,2.0,24.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL110739,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,CORTICOSTERONE,346.47,2.67,2.0,4.0,2.0,74.6,0.0,25.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL109648,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,CLAZOSENTAN,577.58,2.39,3.0,13.0,11.0,200.11,5.0,41.0,0,,,,,medium,,,,medium,,high,low,,[]
CHEMBL320775,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,NOLATREXED,284.34,2.36,2.0,5.0,2.0,84.66,3.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL109480,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,TANESPIMYCIN,585.7,2.54,4.0,9.0,6.0,166.28,0.0,42.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL114503,O=[Se](=O)([O-])[O-].[Na+].[Na+],SODIUM SELENATE,188.94,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL112302,O=[Se]([O-])[O-].[Na+].[Na+],SODIUM SELENITE,172.94,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CURCUMIN,368.39,3.85,3.0,6.0,7.0,96.22,2.0,27.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL117822,C=C,ETHYLENE,28.05,0.8,0.0,0.0,0.0,0.0,0.0,2.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL117348,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,FOLITIXORIN,457.45,-0.52,6.0,9.0,7.0,193.98,2.0,33.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL119604,OCCNCCO,DIETHANOLAMINE,105.14,-1.44,3.0,3.0,4.0,52.49,0.0,7.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL333950,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,MAXACALCITOL,418.62,4.69,3.0,4.0,6.0,69.92,0.0,30.0,0,,,,,medium,,,,high,,low,medium,,[]
CHEMBL332750,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,TETOMILAST,370.43,4.37,1.0,6.0,7.0,81.54,3.0,26.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL118218,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,IROFULVEN,246.31,1.67,2.0,3.0,1.0,57.53,0.0,18.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1189,CCNCC,DIETHYLAMINE,73.14,0.62,1.0,1.0,2.0,12.03,0.0,5.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL111272,N=C(N)NCc1cccc(F)c1,M-FLUOROBENZYLGUANIDINE,167.19,0.81,3.0,1.0,2.0,61.9,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL419792,CN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,SUMANIROLE,203.25,0.47,2.0,3.0,1.0,49.82,2.0,15.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL123558,CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,AZIMILIDE,457.96,3.23,0.0,6.0,8.0,72.6,2.0,32.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL127592,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,OXETHAZAINE,467.65,3.24,1.0,4.0,12.0,64.09,2.0,34.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL336296,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,URIDINE TRIPHOSPHATE,484.14,-2.5,7.0,12.0,8.0,264.37,1.0,29.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL334830,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,RANIRESTAT,420.19,1.31,1.0,5.0,2.0,88.48,2.0,26.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL263198,Nc1c2c(nc3c1CCCC3)CCCC2,OCTAAMINOACRIDINE,202.3,2.42,1.0,2.0,0.0,38.91,1.0,15.0,0,,,,,medium,,,,low,,low,low,,[]
CHEMBL334533,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,DEXANABINOL,386.58,6.22,2.0,3.0,7.0,49.69,1.0,28.0,0,,,,,medium,,,,medium,,low,medium,,[]
CHEMBL134561,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,ICLAPRIM,354.41,2.43,2.0,7.0,5.0,105.51,2.0,26.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL435191,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,EDOTECARIN,608.56,-0.73,10.0,13.0,6.0,241.2,5.0,44.0,0,,,,,low,,,,low,,high,low,,[]
CHEMBL435224,COc1cccc([C@H]2O[C@H](CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)COC(C)=O)c3ccc(Cl)cc32)c1OC,LAPAQUISTAT ACETATE,645.15,4.87,1.0,8.0,11.0,131.91,2.0,45.0,0,,,,,medium,,,,high,,medium,medium,,[]
CHEMBL358850,C[C@@H](O)C(=O)O,D-LACTIC ACID,90.08,-0.55,2.0,2.0,1.0,57.53,0.0,6.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL422648,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,PRULIFLOXACIN,461.47,2.64,1.0,9.0,4.0,109.13,3.0,32.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1267,CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,LERIGLITAZONE,372.45,2.65,2.0,6.0,7.0,88.52,2.0,26.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL149082,NCCCS(=O)(=O)O,TRAMIPROSATE,139.18,-0.78,2.0,3.0,3.0,80.39,0.0,8.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL151445,OCC(O)CN1CCN(c2ccccc2)CC1,DROPROPIZINE,236.32,0.16,2.0,4.0,4.0,46.94,1.0,17.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL153479,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,AMBROXOL,378.11,3.19,3.0,3.0,3.0,58.28,1.0,18.0,0,,,,,medium,,,,medium,,low,medium,,[]
CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,TARIQUIDAR,646.74,6.37,2.0,8.0,11.0,111.25,5.0,48.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL160519,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,PROCATEROL,290.36,2.04,4.0,4.0,5.0,85.35,2.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL350719,CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,ESMETHADONE,309.45,4.29,0.0,2.0,7.0,20.31,2.0,23.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL166863,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,POLMACOXIB,361.39,2.72,1.0,4.0,3.0,86.46,2.0,25.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL167691,CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O,LAROMUSTINE,307.78,-1.0,1.0,5.0,5.0,103.86,0.0,17.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL355200,C#Cc1c[nH]c(=O)[nH]c1=O,ENILURACIL,136.11,-0.96,2.0,2.0,0.0,65.72,1.0,10.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL172513,C[N+](C)(C)CC(O)CC(=O)[O-],CARNITINE,161.2,-1.81,1.0,3.0,4.0,60.36,0.0,11.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL24938,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,LORGLUMIDE,459.41,5.17,2.0,3.0,14.0,86.71,1.0,30.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL24938,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,LORGLUMIDE,459.41,5.17,2.0,3.0,14.0,86.71,1.0,30.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL22916,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,AMELTOLIDE,240.31,3.14,2.0,2.0,2.0,55.12,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL278764,Cn1nc(-c2cccc(F)c2)n(C)c1=S,SURITOZOLE,223.28,2.29,0.0,4.0,1.0,22.75,2.0,15.0,0,,,,,medium,,,,low,,medium,low,,[]
