canonical_smiles,primary_drug,approved,approval_status,max_clinical_phase
N#Cc1ccc(COC[C@H]2C3CC(c4ccc(F)cc4)(CO3)[C@@H]2C/C=C/CCCC(=O)O)cc1,ChEMBL_CHEMBL10909,0,Preclinical,0.0
CCN(CC)CCNC(=O)c1cccc(NC(=O)COc2ccc(Cl)cc2)c1,ChEMBL_CHEMBL10927,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccc(O)cc2)c1,ChEMBL_CHEMBL10931,0,Preclinical,0.0
COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccccc3)OC)cc2)cc1,ChEMBL_CHEMBL10935,0,Preclinical,0.0
OC1(c2ccc(-c3ccc(C4(O)CN(CCBr)CCO4)cc3)cc2)CN(CCBr)CCO1,ChEMBL_CHEMBL10936,0,Preclinical,0.0
NCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,ChEMBL_CHEMBL10946,0,Preclinical,0.0
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,TANESPIMYCIN,1,Phase III,3.0
CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)C(C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,ChEMBL_CHEMBL10950,0,Preclinical,0.0
CNCC(c1ccccc1)c1ccccc1,ChEMBL_CHEMBL10961,0,Preclinical,0.0
O=C(O)[C@@H]1CCCN1C(=O)CCS,ChEMBL_CHEMBL10962,0,Preclinical,0.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccnc(-c3nnn[nH]3)c2)nc1OCCO,CLAZOSENTAN,1,Phase III,3.0
CNC(C)Cc1cc(OC)c(I)cc1OC,ChEMBL_CHEMBL10968,0,Preclinical,0.0
N#Cc1ccc(COC[C@@H]2C3CC(c4ccc(F)cc4)(CO3)[C@H]2C/C=C/CCCC(=O)O)cc1,ChEMBL_CHEMBL10972,0,Preclinical,0.0
CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3c(Cl)ccnc32)CC1,ChEMBL_CHEMBL10981,0,Preclinical,0.0
Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1F,DEXELVUCITABINE,0,Phase II,2.0
C[C@]1(N2C(=O)c3c(F)c(F)c(F)c(F)c3C2=O)CCC(=O)NC1=O,ChEMBL_CHEMBL10989,0,Preclinical,0.0
CCn1c(=O)c2nc(-c3ccc(Cl)cc3N)[nH]c2n(CC)c1=O,ChEMBL_CHEMBL10995,0,Preclinical,0.0
CCC(=C(c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1,ChEMBL_CHEMBL10997,0,Preclinical,0.0
COCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,ChEMBL_CHEMBL10998,0,Preclinical,0.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,IMIPRAMINE,1,Approved,4.0
Cn1c(=O)c2nc(-c3ccc(N)cc3N)[nH]c2n(C)c1=O,ChEMBL_CHEMBL11000,0,Preclinical,0.0
CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,ChEMBL_CHEMBL11001,0,Preclinical,0.0
CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,MELITRACEN,1,Phase III,3.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2cnc3ccccc3c2)c1,ChEMBL_CHEMBL11014,0,Preclinical,0.0
NS(=O)(=O)Oc1ccc2c(c1)C(=O)CCC2,ChEMBL_CHEMBL11017,0,Preclinical,0.0
CCC(=C(c1cccc(OC(C)=O)c1)c1cccc(OC(C)=O)c1)c1cccc(OC(C)=O)c1,ChEMBL_CHEMBL11019,0,Preclinical,0.0
CCOCCN(CCOCC)c1ccc(Nn2c(C)ccc2C)nn1,ChEMBL_CHEMBL11020,0,Preclinical,0.0
CCn1c(=O)c2nc(-c3ccc(S(N)(=O)=O)cc3)[nH]c2n(CC)c1=O,ChEMBL_CHEMBL11027,0,Preclinical,0.0
NS(=O)(=O)Oc1ccc2c(c1)CCCC2=O,ChEMBL_CHEMBL11029,0,Preclinical,0.0
NS(=O)(=O)Oc1ccc2c(c1)CCC=C2,ChEMBL_CHEMBL11030,0,Preclinical,0.0
C=C1C(=O)c2ccccc2OC1(C)C,ChEMBL_CHEMBL11031,0,Preclinical,0.0
CC(=O)c1ccc2[nH]cc(CCN)c2c1,ACETRYPTINE,0,Phase II,2.0
CCCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCCN(C)C)cc3)[nH]c2n(CCC)c1=O,ChEMBL_CHEMBL11036,0,Preclinical,0.0
Cc1ccc(C)n1Nc1ccc(N(CCO)CC(C)O)nn1,ChEMBL_CHEMBL11038,0,Preclinical,0.0
CC/C(=C(\Cc1ccccc1)c1ccc(OCN2CCOCC2)cc1)c1ccccc1,ChEMBL_CHEMBL11039,0,Preclinical,0.0
COc1cc(CC(C)N(C)C)c(OC)cc1I,ChEMBL_CHEMBL11043,0,Preclinical,0.0
Cn1c(=O)c2nc(-c3ccc(C(=O)O)cc3)[nH]c2n(C)c1=O,ChEMBL_CHEMBL11048,0,Preclinical,0.0
CCC(=C(c1ccccc1)c1ccccc1)c1ccc(OC(C)=O)cc1,ChEMBL_CHEMBL11052,0,Preclinical,0.0
CCN(CC)CCNC(=O)c1cc(Cl)ccc1NC(=O)COc1ccc(F)cc1,ChEMBL_CHEMBL11058,0,Preclinical,0.0
CCCN1CC[C@H]2Cc3c(O)cccc3C[C@@H]21,ChEMBL_CHEMBL11065,0,Preclinical,0.0
CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,ChEMBL_CHEMBL11066,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccc(F)cc2)c1,ChEMBL_CHEMBL11067,0,Preclinical,0.0
CCCC12NC(Cc3ccccc31)c1ccccc12,ChEMBL_CHEMBL11068,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Oc1ccccc1,ChEMBL_CHEMBL11071,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc(-c2ccccc2OC)c(-c2ccccc2OC)[nH]1)C(=O)Nc1ccc(F)cc1F,ChEMBL_CHEMBL11072,0,Preclinical,0.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,CORTICOSTERONE,1,Phase III,3.0
COc1ccc(CCNCC(O)COc2ccc(COCc3ncc[nH]3)cc2)cc1OC,ChEMBL_CHEMBL11080,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccccn2)c1,ChEMBL_CHEMBL11087,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc(-c2ccc(N(C)C)cc2)c(-c2ccc(N(C)C)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,ChEMBL_CHEMBL11091,0,Preclinical,0.0
COc1ccc(CCNCC(O)COc2ccc(-c3nc(Br)c[nH]3)cc2Cl)cc1OC,ChEMBL_CHEMBL11092,0,Preclinical,0.0
CCOCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,ChEMBL_CHEMBL11093,0,Preclinical,0.0
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)(C)C)c[nH]3)cc2)cc1OC,ChEMBL_CHEMBL11097,0,Preclinical,0.0
CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NS(=O)(=O)C2CCCCC2)c1=O)B1OC(C)(C)C(C)(C)O1,ChEMBL_CHEMBL11099,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccc(N)nc2)c1,ChEMBL_CHEMBL11101,0,Preclinical,0.0
COc1cc(CC(C)NCCCN(C)C)c(OC)cc1I,ChEMBL_CHEMBL11105,0,Preclinical,0.0
CCN(CC)CCNC(=O)c1cc(Cl)ccc1NC(=O)COc1ccc(Cl)cc1,ChEMBL_CHEMBL11114,0,Preclinical,0.0
CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc21,ROCICLOVIR,0,Phase II,2.0
CCc1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1,ChEMBL_CHEMBL11127,0,Preclinical,0.0
N=C(N)NCc1cccc(F)c1,M-FLUOROBENZYLGUANIDINE,1,Phase III,3.0
C=C1C(=O)c2ccc(OC)cc2OC1c1ccc(Cl)cc1,ChEMBL_CHEMBL11129,0,Preclinical,0.0
O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCOCCO,ChEMBL_CHEMBL11130,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCc2ccncc2)c1,ChEMBL_CHEMBL11134,0,Preclinical,0.0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,THEOBROMINE,1,Phase III,3.0
O=c1cnn(-c2ccc(S(=O)(=O)N3CCOCC3)c(Cl)c2)c(=O)[nH]1,ChEMBL_CHEMBL11140,0,Preclinical,0.0
CCCC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C,ChEMBL_CHEMBL11142,0,Preclinical,0.0
CC(C)C(NC(=O)Cn1c(-c2ccc(F)cc2)ncc(NC(=O)OCc2ccncc2)c1=O)C(=O)C(F)(F)F,ChEMBL_CHEMBL11144,0,Preclinical,0.0
CC(=O)NCCC1CCCc2cc3c(cc21)OCCO3,ChEMBL_CHEMBL11148,0,Preclinical,0.0
CC1CCCCC1NS(=O)(=O)[O-].[Na+],ChEMBL_CHEMBL11151,0,Preclinical,0.0
COc1ccc(CCNCC(O)COc2ccc(-c3nccs3)cc2)cc1OC,ChEMBL_CHEMBL11155,0,Preclinical,0.0
Cc1nc(N)ccc1CNC(=O)Cn1c(C)ccc(NS(=O)(=O)Cc2ccccc2)c1=O,L-374087,0,Preclinical,0.0
C#Cc1cncc([C@@H]2CCCN2C)c1,ALTINICLINE,0,Phase II,2.0
CCCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCCC(=O)OCC)cc3)[nH]c2n(CCC)c1=O,ChEMBL_CHEMBL11173,0,Preclinical,0.0
COc1ccc(CCNCC(O)COc2ccc(-c3nc(-c4cccs4)c[nH]3)cn2)cc1OC,ChEMBL_CHEMBL11178,0,Preclinical,0.0
Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)[C@](C)(CC(C)C)C2,ChEMBL_CHEMBL11181,0,Preclinical,0.0
CC(C(c1ccccc1)c1ccccc1)N(CCO)CCO,ChEMBL_CHEMBL11189,0,Preclinical,0.0
Cc1ccc(S(=O)(=O)N[C@@H]2C3CC(c4ccc(F)cc4)(CO3)[C@H]2CCCCOCC(=O)O)cc1,ChEMBL_CHEMBL11190,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc(-c2ccc(O)cc2)c(-c2ccc(O)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,ChEMBL_CHEMBL11192,0,Preclinical,0.0
CC(=O)N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C,ChEMBL_CHEMBL11193,0,Preclinical,0.0
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(C)c1S(=O)(=O)N1CCCC1,ChEMBL_CHEMBL11198,0,Preclinical,0.0
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCC(=O)NCC(C)C(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ChEMBL_CHEMBL11200,0,Preclinical,0.0
CCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCC(C)O)cc3)[nH]c2n(CC)c1=O,ChEMBL_CHEMBL11206,0,Preclinical,0.0
O=C(O)CC[C@H]1CSC(c2ccccc2O)=N1,ChEMBL_CHEMBL11208,0,Preclinical,0.0
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ChEMBL_CHEMBL11217,0,Preclinical,0.0
CC/C(=C(/c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccccc1,ChEMBL_CHEMBL11225,0,Preclinical,0.0
O=[Se]([O-])[O-].[Na+].[Na+],SODIUM SELENITE,1,Phase III,3.0
Nc1ccn(COCCOC(=O)c2ccccc2)c(=O)n1,ChEMBL_CHEMBL11245,0,Preclinical,0.0
COC(=O)[C@H](Cc1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)N[C@@H](Cc1ccc(OC(C)=O)c(OC(C)=O)c1)C(=O)OC,ChEMBL_CHEMBL11259,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc2c([nH]1)-c1ccccc1OCOc1ccccc1-2)C(=O)Nc1ccc(F)cc1F,ChEMBL_CHEMBL11267,0,Preclinical,0.0
CC(=O)Nc1ccc(C(=O)O)cc1,ACEDOBEN,0,Phase II,2.0
Cn1c(=O)c2nc(-c3ccc(I)cc3)[nH]c2n(C)c1=O,ChEMBL_CHEMBL11271,0,Preclinical,0.0
CCCCP(=O)(O)CCCN,SGS-742,0,Phase II,2.0
COc1cc(NC(=O)COc2ccc(Cl)cc2)c(Cl)cc1C(=O)N1CC[N+](=N)CC1,ChEMBL_CHEMBL11280,0,Preclinical,0.0
O=C(O)[C@H]1CSC(c2cccc(O)c2O)=N1,ChEMBL_CHEMBL11286,0,Preclinical,0.0
CC(NC(=O)C(CS)C(C)c1ccc(F)cc1)C(=O)O,ChEMBL_CHEMBL11297,0,Preclinical,0.0
N[C@@H](CO)C(=O)O,SERINE,1,Phase III,3.0
C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,DOXIFLURIDINE,1,Phase III,3.0
O=C(O)[C@H]1CSC(c2ccc(O)cc2O)=N1,ChEMBL_CHEMBL11300,0,Preclinical,0.0
C[C@]1(C(=O)O)CSC(c2ncccc2O)=N1,DESFERRITHIOCIN,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc(-c2ccc(N(C)C)cc2)c(-c2ccc(N(C)C)cc2)[nH]1)C(=O)Oc1ccccc1,ChEMBL_CHEMBL11303,0,Preclinical,0.0
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,GIMATECAN,0,Phase II,2.0
COc1ccc(CCNCC(O)COc2ccc(-c3nc(Br)c(C)[nH]3)cc2)cc1OC,ChEMBL_CHEMBL11307,0,Preclinical,0.0
C=C1C(=O)c2ccccc2OC1c1ccc(C#N)cc1,ChEMBL_CHEMBL11314,0,Preclinical,0.0
CN(C(=O)NC1CCCCC1)c1ccccc1,ChEMBL_CHEMBL11326,0,Preclinical,0.0
CC(CCc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(C(N)=O)c1,MEDROXALOL,0,Phase II,2.0
CC(=O)NCCC1CCCc2ccc3c(c21)CCCO3,ChEMBL_CHEMBL11328,0,Preclinical,0.0
CCC1CCCCC1NS(=O)(=O)[O-].[Na+],ChEMBL_CHEMBL11329,0,Preclinical,0.0
C=C1COc2ccccc2C1=O,ChEMBL_CHEMBL11330,0,Preclinical,0.0
C=C1C(=O)c2cc(Br)ccc2OC1c1ccc(Br)cc1,ChEMBL_CHEMBL11331,0,Preclinical,0.0
CN1N=C2CCN(C(=O)[C@@H](COCc3ccccc3)NC(=O)C(C)(C)N)C[C@@]2(Cc2ccccc2)C1=O,CAPROMORELIN,0,Phase II,2.0
CN(C)c1ccc(-c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1,ChEMBL_CHEMBL11332,0,Preclinical,0.0
CN(C)CCO,DIMETHYLAMINOETHANOL,0,Phase II,2.0
O=C(NC1=CC=CC2C(=O)C=C(c3nn[nH]n3)OC12)c1ccc(OCCCCc2ccccc2)cc1,ONO-1078,0,Preclinical,0.0
CC/C(=C(\c1ccc(OC(C)=O)cc1)c1cccc(OC(C)=O)c1)c1cccc(OC(C)=O)c1,ChEMBL_CHEMBL11367,0,Preclinical,0.0
CC(=O)Nc1ccc(CCCCNCCc2c(-c3cc(C)cc(C)c3)[nH]c3ccccc23)cc1,ChEMBL_CHEMBL11370,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2c[nH]cn2)c1,ChEMBL_CHEMBL11375,0,Preclinical,0.0
Cc1c(C)c2ccc(OS(N)(=O)=O)c(C)c2oc1=O,ChEMBL_CHEMBL11377,0,Preclinical,0.0
CCCN1[C@@H](C)C[C@@H]2Cc3cccc(OC)c3C[C@@H]21,ChEMBL_CHEMBL11386,0,Preclinical,0.0
CCCN1[C@H](C)C[C@@H]2Cc3cccc(OC)c3C[C@@H]21,ChEMBL_CHEMBL11387,0,Preclinical,0.0
N[C@H](CCCCSc1cc(Cl)ccc1O)C(=O)O,ChEMBL_CHEMBL11393,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCCc2ccncc2)c1,ChEMBL_CHEMBL11420,0,Preclinical,0.0
Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2,DANIQUIDONE,0,Phase II,2.0
CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc2ccccc2c1,AMIGLUMIDE,0,Phase II,2.0
O=C(CCCCCl)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,PINADOLINE,0,Phase II,2.0
CC(C)(C)OC(=O)CNC(=O)NC1CCCCC1,ChEMBL_CHEMBL11448,0,Preclinical,0.0
CCN(CC)CC(O)COc1ccc(NS(C)(=O)=O)cc1,ChEMBL_CHEMBL11450,0,Preclinical,0.0
O=[Se](=O)([O-])[O-].[Na+].[Na+],SODIUM SELENATE,1,Phase III,3.0
CC(C)CC1CC(=O)N(OS(=O)(=O)/C=C/c2ccccc2)C1=O,ChEMBL_CHEMBL11451,0,Preclinical,0.0
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCNC(=O)CCC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ChEMBL_CHEMBL11453,0,Preclinical,0.0
CC(=N)NCCSCC[C@H](N)C(=O)O,GW-274150,0,Phase II,2.0
N=C(N)c1ccc2cc(OC(=O)c3ccc(NC4=NCCN4)cc3)ccc2c1,SEPIMOSTAT,0,Phase II,2.0
CC(=O)SCC(C(=O)N[C@@H](C)C(=O)OCc1ccccc1)C(C)c1ccccc1,ChEMBL_CHEMBL11459,0,Preclinical,0.0
Cc1cn(COCCOC(=O)c2ccccc2)c(=O)[nH]c1=O,ChEMBL_CHEMBL11460,0,Preclinical,0.0
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,NYLIDRIN,0,Phase II,2.0
COC(=O)c1ccc([N+](=O)[O-])n1C,ChEMBL_CHEMBL11468,0,Preclinical,0.0
Cc1ccc(C)n1Nc1ccc(N2CCCC2)nn1,ChEMBL_CHEMBL11469,0,Preclinical,0.0
N=C(N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,INOGATRAN,0,Phase II,2.0
C/C=C(\NC(=O)C1CC1(C)CC)C(=O)O,ChEMBL_CHEMBL11481,0,Preclinical,0.0
CCOC(=O)Nc1nc2cc(C(=O)Nc3ccccc3)ccc2[nH]1,ChEMBL_CHEMBL11486,0,Preclinical,0.0
CNC[C@H](N)C(=O)O,ChEMBL_CHEMBL11488,0,Preclinical,0.0
CC(=O)O[C@H]1O[C@@H]2O[C@@H](OC(C)=O)[C@@H]3CC[C@H]([C@@H]1C)[C@H]23,ChEMBL_CHEMBL11492,0,Preclinical,0.0
CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,ChEMBL_CHEMBL11493,0,Preclinical,0.0
Fc1ccc(CCCN2C3CCC2CC(OC(c2ccc(F)cc2)c2ccc(F)cc2)C3)cc1,ChEMBL_CHEMBL11497,0,Preclinical,0.0
O=C(O)c1cccc(C(=O)/C=C/c2cccc(/C=C/c3ccc4ccccc4n3)c2)c1O,ChEMBL_CHEMBL11508,0,Preclinical,0.0
O=C(O)c1ccccc1C(=O)/C=C/c1ccc(OCc2ccc3ccccc3n2)cc1,ChEMBL_CHEMBL11509,0,Preclinical,0.0
CC/C(=C(\Cc1ccccc1)c1ccc(OCN(CC)CC)cc1)c1ccccc1,ChEMBL_CHEMBL11512,0,Preclinical,0.0
CNC(=O)Oc1ccc2c(c1)[C@@H]1[C@@H](CCN1C)CO2,ChEMBL_CHEMBL11514,0,Preclinical,0.0
O=c1cnn(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)c(=O)[nH]1,ChEMBL_CHEMBL11520,0,Preclinical,0.0
COC(=O)c1ccc(OC)c(C(=O)/C=C/c2ccc(OCc3ccc4ccccc4n3)cc2)c1,ChEMBL_CHEMBL11532,0,Preclinical,0.0
Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1S(=O)(=O)N(C)C,ChEMBL_CHEMBL11538,0,Preclinical,0.0
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,SUPLATAST TOSILATE,0,Phase II,2.0
O=C1CCC(=O)N1OS(=O)(=O)/C=C/c1ccccc1,ChEMBL_CHEMBL11549,0,Preclinical,0.0
C/C=C(\NC(=O)CCC)C(=O)O,ChEMBL_CHEMBL11551,0,Preclinical,0.0
CCCCCCCCCCCCNC(=O)NC1CCCC1,ChEMBL_CHEMBL11552,0,Preclinical,0.0
CC1(C)CC1C(=O)N/C(=C\CCCCSc1ccccc1C(=O)O)C(=O)O,ChEMBL_CHEMBL11554,0,Preclinical,0.0
CCOc1cc(OC)cc2c1C(=O)N(COC(=O)c1c(Cl)cccc1Cl)S2(=O)=O,ChEMBL_CHEMBL11558,0,Preclinical,0.0
CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,CIPEMASTAT,0,Phase II,2.0
COC(=O)C1Cc2c([nH]c3ccc(O)cc23)CN1,ChEMBL_CHEMBL11568,0,Preclinical,0.0
CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)CC3,ChEMBL_CHEMBL11577,0,Preclinical,0.0
CC(=O)Oc1ccc(C[C@H](NC(=O)C(CSC(C)=O)C(C)c2ccccc2)C(=O)OCc2ccccc2)cc1,ChEMBL_CHEMBL11578,0,Preclinical,0.0
Cn1cc(NC(=O)c2cc([N+](=O)[O-])cn2C)cc1C(=O)O,ChEMBL_CHEMBL11579,0,Preclinical,0.0
C[C@@H]1CO[C@@](O)(c2cc(F)cc(F)c2)[C@H](C)N1,MANIFAXINE,0,Phase II,2.0
CC(=O)Nc1ccn(COCCN=[N+]=[N-])c(=O)n1,ChEMBL_CHEMBL11582,0,Preclinical,0.0
CC(C[PH](=O)C(C)N)C(=O)O,ChEMBL_CHEMBL11597,0,Preclinical,0.0
CCCCCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)CC1CCCCC1,ChEMBL_CHEMBL11612,0,Preclinical,0.0
CC(c1ccccc1)C(CS)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,ChEMBL_CHEMBL11616,0,Preclinical,0.0
Cc1cc(C)cc(-c2[nH]c3ccccc3c2CCNCCCCc2ccc3c(c2)CCCC3)c1,ChEMBL_CHEMBL11623,0,Preclinical,0.0
CC(C)NC(=O)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCOCCO,ChEMBL_CHEMBL11631,0,Preclinical,0.0
O=c1cnn(-c2ccc(S(=O)(=O)N3CCCCC3)c(Cl)c2)c(=O)[nH]1,ChEMBL_CHEMBL11638,0,Preclinical,0.0
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CURCUMIN,1,Phase III,3.0
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCC(=O)N[C@@H](Cc3ccccc3)[C@@H](O)CC(=O)O)CC[C@]3(C)[C@H](CCC4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,ChEMBL_CHEMBL11646,0,Preclinical,0.0
CNC(=O)c1ccc2[nH]c(NC(=O)OC)nc2c1,ChEMBL_CHEMBL11655,0,Preclinical,0.0
CCCCCCCCCCCCNC(=O)NCC(C)(C)C(C)(C)C,ChEMBL_CHEMBL11658,0,Preclinical,0.0
N=C=N,CARBIMIDE,0,Phase II,2.0
Cc1cn(COCCN=[N+]=[N-])c(=O)[nH]c1=O,ChEMBL_CHEMBL11660,0,Preclinical,0.0
CC/C(=C(\Cc1ccccc1)c1ccc(OCN2CCCCC2)cc1)c1ccccc1,ChEMBL_CHEMBL11663,0,Preclinical,0.0
CS(=O)(=O)ON1C(=O)CCC1=O,ChEMBL_CHEMBL11667,0,Preclinical,0.0
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,ROQUINIMEX,0,Phase II,2.0
COC(=O)[C@H](Cc1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)C(=O)N[C@@H](Cc1ccc(OC(C)=O)c(OC(C)=O)c1)C(=O)OC,ChEMBL_CHEMBL11682,0,Preclinical,0.0
O=C(O)c1ccccc1C(=O)/C=C/c1cccc(OCc2ccc3ccccc3n2)c1,ChEMBL_CHEMBL11687,0,Preclinical,0.0
COC(=O)Nc1nc2cc(C(=O)Nc3ccncc3)ccc2[nH]1,ChEMBL_CHEMBL11691,0,Preclinical,0.0
CC(=O)Oc1ccc2c(CC(=O)O)cc(=O)oc2c1,ChEMBL_CHEMBL11692,0,Preclinical,0.0
O=c1cnn(-c2ccc(S(=O)(=O)N3CCCC3)c(Cl)c2)c(=O)[nH]1,ChEMBL_CHEMBL11699,0,Preclinical,0.0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2onc(C)c2C)c(CN2CCC(C)(C)C2=O)c1,BMS-248360,0,Preclinical,0.0
O=C(O)CN1CCCC(CS)C1=O,ChEMBL_CHEMBL11707,0,Preclinical,0.0
O=c1cnn(-c2cc(Cl)c(S(=O)(=O)N3CCOCC3)c(Cl)c2)c(=O)[nH]1,ChEMBL_CHEMBL11717,0,Preclinical,0.0
N[C@@H](CCO)C(=O)O,HOMOSERINE,0,Preclinical,0.0
CCCN(CCC)C1Cc2cccc3oc(=O)n(c23)C1,ChEMBL_CHEMBL11729,0,Preclinical,0.0
CN(C)c1noc(C2=CCCNC2)n1,ChEMBL_CHEMBL11730,0,Preclinical,0.0
Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)CN21,FOLITIXORIN,1,Phase III,3.0
